project_id,reporting_month,anomaly_type,reason,method,anomaly_score
615843,2025-10,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
615843,2025-11,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
615843,2025-12,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
615843,2026-05,unusual_progress_velocity,Progress regression: -1.4% in one month,rule_based,
615843,2026-06,unusual_progress_velocity,Progress regression: -1.2% in one month,rule_based,
615843,2026-07,unusual_progress_velocity,Progress regression: -1.2% in one month,rule_based,
616225,2026-03,expenditure_progress_divergence,Expenditure 0.00 below expected 0.49 for progress 0.05%,rule_based,
616225,2026-04,expenditure_progress_divergence,Expenditure 0.00 below expected 0.49 for progress 0.05%,rule_based,
616225,2026-05,expenditure_progress_divergence,Expenditure 0.00 below expected 0.49 for progress 0.05%,rule_based,
616225,2026-06,expenditure_progress_divergence,Expenditure 0.00 below expected 0.49 for progress 0.05%,rule_based,
616225,2026-07,expenditure_progress_divergence,Expenditure 0.00 below expected 0.49 for progress 0.05%,rule_based,
616236,2025-09,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
616236,2025-10,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
616236,2025-11,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
616236,2026-05,unusual_progress_velocity,Progress regression: -1.6% in one month,rule_based,
616236,2026-06,unusual_progress_velocity,Progress regression: -1.4% in one month,rule_based,
616236,2026-07,unusual_progress_velocity,Progress regression: -1.2% in one month,rule_based,
616253,2025-07,expenditure_progress_divergence,Expenditure 0.00 below expected 117.02 for progress 2.0%,rule_based,
616253,2025-08,expenditure_progress_divergence,Expenditure 20.32 below expected 175.52 for progress 3.0%,rule_based,
616253,2025-09,expenditure_progress_divergence,Expenditure 20.32 below expected 175.52 for progress 3.0%,rule_based,
616253,2025-10,expenditure_progress_divergence,Expenditure 20.32 below expected 175.52 for progress 3.0%,rule_based,
616253,2025-11,expenditure_progress_divergence,Expenditure 20.32 below expected 175.52 for progress 3.0%,rule_based,
616253,2025-12,expenditure_progress_divergence,Expenditure 20.32 below expected 175.52 for progress 3.0%,rule_based,
616253,2026-01,expenditure_progress_divergence,Expenditure 20.32 below expected 234.03 for progress 4.0%,rule_based,
616253,2026-02,expenditure_progress_divergence,Expenditure 20.32 below expected 234.03 for progress 4.0%,rule_based,
616253,2026-03,expenditure_progress_divergence,Expenditure 20.32 below expected 243.39 for progress 4.16%,rule_based,
616253,2026-04,expenditure_progress_divergence,Expenditure 20.32 below expected 243.98 for progress 4.17%,rule_based,
616253,2026-05,expenditure_progress_divergence,Expenditure 20.32 below expected 244.56 for progress 4.18%,rule_based,
616253,2026-06,expenditure_progress_divergence,Expenditure 20.32 below expected 244.56 for progress 4.18%,rule_based,
616253,2026-07,expenditure_progress_divergence,Expenditure 20.32 below expected 244.56 for progress 4.18%,rule_based,
617416,2025-10,expenditure_progress_divergence,Expenditure 0.00 below expected 475.24 for progress 8.0%,rule_based,
617416,2025-11,expenditure_progress_divergence,Expenditure 1.31 below expected 712.86 for progress 12.0%,rule_based,
617416,2025-12,expenditure_progress_divergence,Expenditure 26.31 below expected 1128.69 for progress 19.0%,rule_based,
617416,2026-01,expenditure_progress_divergence,Expenditure 29.81 below expected 1247.50 for progress 21.0%,rule_based,
617416,2026-02,expenditure_progress_divergence,Expenditure 40.21 below expected 1306.90 for progress 22.0%,rule_based,
617416,2026-03,expenditure_progress_divergence,Expenditure 255.01 below expected 1366.31 for progress 23.0%,rule_based,
617416,2026-04,expenditure_progress_divergence,Expenditure 262.83 below expected 1544.52 for progress 26.0%,rule_based,
617416,2026-05,expenditure_progress_divergence,Expenditure 274.27 below expected 1663.33 for progress 28.0%,rule_based,
617416,2026-06,expenditure_progress_divergence,Expenditure 327.78 below expected 1841.55 for progress 31.0%,rule_based,
617416,2026-07,expenditure_progress_divergence,Expenditure 520.75 below expected 2019.76 for progress 34.0%,rule_based,
400148,2025-07,expenditure_progress_divergence,Expenditure 274.45 below expected 652.08 for progress 75.0%,rule_based,
400148,2025-08,expenditure_progress_divergence,Expenditure 273.45 below expected 652.08 for progress 75.0%,rule_based,
400148,2025-09,expenditure_progress_divergence,Expenditure 275.35 below expected 652.08 for progress 75.0%,rule_based,
400148,2025-10,expenditure_progress_divergence,Expenditure 275.35 below expected 652.08 for progress 75.0%,rule_based,
400148,2025-11,expenditure_progress_divergence,Expenditure 278.42 below expected 652.08 for progress 75.0%,rule_based,
400148,2025-12,expenditure_progress_divergence,Expenditure 278.78 below expected 652.08 for progress 75.0%,rule_based,
400148,2026-01,expenditure_progress_divergence,Expenditure 279.78 below expected 652.08 for progress 75.0%,rule_based,
400148,2026-02,expenditure_progress_divergence,Expenditure 281.80 below expected 652.08 for progress 75.0%,rule_based,
400148,2026-03,expenditure_progress_divergence,Expenditure 325.40 below expected 653.38 for progress 75.15%,rule_based,
400148,2026-04,expenditure_progress_divergence,Expenditure 325.40 below expected 653.38 for progress 75.15%,rule_based,
400148,2026-05,expenditure_progress_divergence,Expenditure 325.40 below expected 653.38 for progress 75.15%,rule_based,
400148,2026-06,expenditure_progress_divergence,Expenditure 324.92 below expected 653.38 for progress 75.15%,rule_based,
400148,2026-07,expenditure_progress_divergence,Expenditure 325.09 below expected 653.38 for progress 75.15%,rule_based,
400321,2025-09,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
613803,2025-07,expenditure_progress_divergence,Expenditure 25.07 below expected 150.45 for progress 41.0%,rule_based,
613803,2025-08,expenditure_progress_divergence,Expenditure 34.05 below expected 150.45 for progress 41.0%,rule_based,
613803,2025-09,expenditure_progress_divergence,Expenditure 34.06 below expected 150.45 for progress 41.0%,rule_based,
613803,2025-10,expenditure_progress_divergence,Expenditure 34.07 below expected 150.45 for progress 41.0%,rule_based,
613803,2025-11,expenditure_progress_divergence,Expenditure 34.10 below expected 150.45 for progress 41.0%,rule_based,
613803,2025-12,expenditure_progress_divergence,Expenditure 34.12 below expected 150.45 for progress 41.0%,rule_based,
613803,2026-01,expenditure_progress_divergence,Expenditure 34.12 below expected 150.45 for progress 41.0%,rule_based,
613803,2026-02,expenditure_progress_divergence,Expenditure 34.12 below expected 150.45 for progress 41.0%,rule_based,
613803,2026-03,expenditure_progress_divergence,Expenditure 35.57 below expected 151.51 for progress 41.29%,rule_based,
613803,2026-04,expenditure_progress_divergence,Expenditure 35.57 below expected 151.51 for progress 41.29%,rule_based,
613803,2026-05,expenditure_progress_divergence,Expenditure 35.82 below expected 151.51 for progress 41.29%,rule_based,
613803,2026-06,expenditure_progress_divergence,Expenditure 36.68 below expected 151.51 for progress 41.29%,rule_based,
613803,2026-07,expenditure_progress_divergence,Expenditure 37.19 below expected 151.51 for progress 41.29%,rule_based,
613804,2025-07,expenditure_progress_divergence,Expenditure 5.70 below expected 53.40 for progress 17.0%,rule_based,
613804,2025-08,expenditure_progress_divergence,Expenditure 5.79 below expected 53.40 for progress 17.0%,rule_based,
613804,2025-09,expenditure_progress_divergence,Expenditure 5.87 below expected 53.40 for progress 17.0%,rule_based,
613804,2025-10,expenditure_progress_divergence,Expenditure 6.84 below expected 53.40 for progress 17.0%,rule_based,
613804,2025-11,expenditure_progress_divergence,Expenditure 6.84 below expected 53.40 for progress 17.0%,rule_based,
613804,2025-12,expenditure_progress_divergence,Expenditure 6.08 below expected 53.40 for progress 17.0%,rule_based,
613804,2026-01,expenditure_progress_divergence,Expenditure 6.09 below expected 53.40 for progress 17.0%,rule_based,
613804,2026-02,expenditure_progress_divergence,Expenditure 5.21 below expected 53.40 for progress 17.0%,rule_based,
613804,2026-03,expenditure_progress_divergence,Expenditure 16.38 below expected 55.85 for progress 17.78%,rule_based,
613804,2026-04,expenditure_progress_divergence,Expenditure 17.89 below expected 55.85 for progress 17.78%,rule_based,
613804,2026-05,expenditure_progress_divergence,Expenditure 17.89 below expected 55.85 for progress 17.78%,rule_based,
613804,2026-06,expenditure_progress_divergence,Expenditure 17.90 below expected 55.85 for progress 17.78%,rule_based,
613804,2026-07,expenditure_progress_divergence,Expenditure 17.90 below expected 55.85 for progress 17.78%,rule_based,
615185,2025-07,expenditure_progress_divergence,Expenditure 72.21 below expected 267.46 for progress 67.0%,rule_based,
615185,2025-08,expenditure_progress_divergence,Expenditure 91.67 below expected 263.47 for progress 66.0%,rule_based,
615185,2025-08,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
615185,2025-09,expenditure_progress_divergence,Expenditure 92.44 below expected 263.47 for progress 66.0%,rule_based,
615185,2025-09,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
615185,2025-10,expenditure_progress_divergence,Expenditure 93.52 below expected 263.47 for progress 66.0%,rule_based,
615185,2025-10,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
615185,2025-11,expenditure_progress_divergence,Expenditure 93.52 below expected 263.47 for progress 66.0%,rule_based,
615185,2025-11,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
615185,2025-12,expenditure_progress_divergence,Expenditure 96.21 below expected 263.47 for progress 66.0%,rule_based,
615185,2025-12,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
615185,2026-01,expenditure_progress_divergence,Expenditure 98.57 below expected 267.46 for progress 67.0%,rule_based,
615185,2026-02,expenditure_progress_divergence,Expenditure 99.89 below expected 267.46 for progress 67.0%,rule_based,
615185,2026-03,expenditure_progress_divergence,Expenditure 99.30 below expected 267.98 for progress 67.13%,rule_based,
615185,2026-04,expenditure_progress_divergence,Expenditure 100.03 below expected 267.98 for progress 67.13%,rule_based,
615185,2026-05,expenditure_progress_divergence,Expenditure 100.60 below expected 267.98 for progress 67.13%,rule_based,
615185,2026-06,expenditure_progress_divergence,Expenditure 117.00 below expected 267.98 for progress 67.13%,rule_based,
615185,2026-07,expenditure_progress_divergence,Expenditure 117.20 below expected 267.98 for progress 67.13%,rule_based,
615187,2025-07,expenditure_progress_divergence,Expenditure 0.00 below expected 24.27 for progress 11.0%,rule_based,
615187,2025-08,expenditure_progress_divergence,Expenditure 0.00 below expected 24.27 for progress 11.0%,rule_based,
615187,2025-09,expenditure_progress_divergence,Expenditure 0.00 below expected 24.27 for progress 11.0%,rule_based,
615187,2025-10,expenditure_progress_divergence,Expenditure 0.00 below expected 24.27 for progress 11.0%,rule_based,
615187,2025-11,expenditure_progress_divergence,Expenditure 0.00 below expected 24.27 for progress 11.0%,rule_based,
615187,2025-12,expenditure_progress_divergence,Expenditure 0.00 below expected 24.27 for progress 11.0%,rule_based,
615187,2026-01,expenditure_progress_divergence,Expenditure 0.00 below expected 24.27 for progress 11.0%,rule_based,
615187,2026-02,expenditure_progress_divergence,Expenditure 0.00 below expected 24.27 for progress 11.0%,rule_based,
615187,2026-03,expenditure_progress_divergence,Expenditure 0.00 below expected 24.71 for progress 11.2%,rule_based,
615187,2026-04,expenditure_progress_divergence,Expenditure 0.00 below expected 24.71 for progress 11.2%,rule_based,
615187,2026-05,expenditure_progress_divergence,Expenditure 0.00 below expected 24.71 for progress 11.2%,rule_based,
615187,2026-06,expenditure_progress_divergence,Expenditure 0.00 below expected 24.71 for progress 11.2%,rule_based,
615187,2026-07,expenditure_progress_divergence,Expenditure 0.00 below expected 24.71 for progress 11.2%,rule_based,
615194,2025-07,expenditure_progress_divergence,Expenditure 23.22 exceeds expected 2.07 for progress 1.0%,rule_based,
615194,2025-08,expenditure_progress_divergence,Expenditure 27.19 exceeds expected 2.07 for progress 1.0%,rule_based,
615194,2025-09,expenditure_progress_divergence,Expenditure 27.19 exceeds expected 0.00 for progress 0.0%,rule_based,
615194,2025-09,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
615194,2025-10,expenditure_progress_divergence,Expenditure 27.19 exceeds expected 0.00 for progress 0.0%,rule_based,
615194,2025-10,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
615194,2025-11,expenditure_progress_divergence,Expenditure 27.19 exceeds expected 0.00 for progress 0.0%,rule_based,
615194,2025-11,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
615194,2025-12,expenditure_progress_divergence,Expenditure 27.19 exceeds expected 0.00 for progress 0.0%,rule_based,
615194,2025-12,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
615194,2026-01,expenditure_progress_divergence,Expenditure 27.19 exceeds expected 2.07 for progress 1.0%,rule_based,
615194,2026-02,expenditure_progress_divergence,Expenditure 27.19 exceeds expected 4.14 for progress 2.0%,rule_based,
615194,2026-03,expenditure_progress_divergence,Expenditure 27.19 exceeds expected 4.18 for progress 2.02%,rule_based,
615194,2026-04,expenditure_progress_divergence,Expenditure 27.32 exceeds expected 4.18 for progress 2.02%,rule_based,
615194,2026-05,expenditure_progress_divergence,Expenditure 27.32 exceeds expected 4.18 for progress 2.02%,rule_based,
615194,2026-06,expenditure_progress_divergence,Expenditure 50.69 exceeds expected 4.18 for progress 2.02%,rule_based,
615194,2026-07,expenditure_progress_divergence,Expenditure 50.69 exceeds expected 4.18 for progress 2.02%,rule_based,
615195,2025-07,expenditure_progress_divergence,Expenditure 2.78 below expected 14.96 for progress 9.0%,rule_based,
615195,2025-08,expenditure_progress_divergence,Expenditure 3.96 below expected 14.96 for progress 9.0%,rule_based,
615195,2025-09,expenditure_progress_divergence,Expenditure 4.35 below expected 14.96 for progress 9.0%,rule_based,
615195,2025-10,expenditure_progress_divergence,Expenditure 5.08 below expected 14.96 for progress 9.0%,rule_based,
615195,2025-11,expenditure_progress_divergence,Expenditure 5.12 below expected 14.96 for progress 9.0%,rule_based,
615195,2025-12,expenditure_progress_divergence,Expenditure 4.41 below expected 14.96 for progress 9.0%,rule_based,
615195,2026-01,expenditure_progress_divergence,Expenditure 5.13 below expected 14.96 for progress 9.0%,rule_based,
615195,2026-02,expenditure_progress_divergence,Expenditure 5.43 below expected 14.96 for progress 9.0%,rule_based,
615195,2026-03,expenditure_progress_divergence,Expenditure 5.40 below expected 15.61 for progress 9.39%,rule_based,
615195,2026-04,expenditure_progress_divergence,Expenditure 5.19 below expected 15.61 for progress 9.39%,rule_based,
615195,2026-05,expenditure_progress_divergence,Expenditure 5.23 below expected 15.61 for progress 9.39%,rule_based,
615195,2026-06,expenditure_progress_divergence,Expenditure 5.93 below expected 15.61 for progress 9.39%,rule_based,
615195,2026-07,expenditure_progress_divergence,Expenditure 5.93 below expected 15.61 for progress 9.39%,rule_based,
615206,2025-07,expenditure_progress_divergence,Expenditure 13.27 below expected 236.07 for progress 57.0%,rule_based,
615206,2025-08,expenditure_progress_divergence,Expenditure 13.38 below expected 236.07 for progress 57.0%,rule_based,
615206,2025-09,expenditure_progress_divergence,Expenditure 13.38 below expected 236.07 for progress 57.0%,rule_based,
615206,2025-10,expenditure_progress_divergence,Expenditure 15.52 below expected 231.92 for progress 56.0%,rule_based,
615206,2025-10,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
615206,2025-11,expenditure_progress_divergence,Expenditure 14.41 below expected 231.92 for progress 56.0%,rule_based,
615206,2025-11,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
615206,2025-12,expenditure_progress_divergence,Expenditure 18.04 below expected 231.92 for progress 56.0%,rule_based,
615206,2025-12,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
615206,2026-01,expenditure_progress_divergence,Expenditure 18.05 below expected 231.92 for progress 56.0%,rule_based,
615206,2026-01,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
615206,2026-02,expenditure_progress_divergence,Expenditure 17.25 below expected 231.92 for progress 56.0%,rule_based,
615206,2026-02,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
615206,2026-03,expenditure_progress_divergence,Expenditure 20.59 below expected 235.57 for progress 56.88%,rule_based,
615206,2026-03,unusual_progress_velocity,Progress regression: -0.1% in one month,rule_based,
615206,2026-04,expenditure_progress_divergence,Expenditure 22.11 below expected 235.57 for progress 56.88%,rule_based,
615206,2026-04,unusual_progress_velocity,Progress regression: -0.1% in one month,rule_based,
615206,2026-05,expenditure_progress_divergence,Expenditure 22.11 below expected 235.57 for progress 56.88%,rule_based,
615206,2026-05,unusual_progress_velocity,Progress regression: -0.1% in one month,rule_based,
615206,2026-06,expenditure_progress_divergence,Expenditure 22.16 below expected 235.57 for progress 56.88%,rule_based,
615206,2026-06,unusual_progress_velocity,Progress regression: -0.1% in one month,rule_based,
615206,2026-07,expenditure_progress_divergence,Expenditure 28.54 below expected 235.57 for progress 56.88%,rule_based,
615206,2026-07,unusual_progress_velocity,Progress regression: -0.1% in one month,rule_based,
619032,2026-02,expenditure_progress_divergence,Expenditure 56.25 exceeds expected 0.00 for progress 0.0%,rule_based,
619032,2026-03,expenditure_progress_divergence,Expenditure 94.23 below expected 337.40 for progress 1.32%,rule_based,
619032,2026-04,expenditure_progress_divergence,Expenditure 126.68 below expected 337.40 for progress 1.32%,rule_based,
619032,2026-05,expenditure_progress_divergence,Expenditure 186.68 below expected 408.97 for progress 1.6%,rule_based,
619032,2026-06,expenditure_progress_divergence,Expenditure 256.70 below expected 516.32 for progress 2.02%,rule_based,
619053,2026-02,expenditure_progress_divergence,Expenditure 62.52 exceeds expected 0.00 for progress 0.0%,rule_based,
619053,2026-03,expenditure_progress_divergence,Expenditure 74.71 exceeds expected 4.81 for progress 0.3%,rule_based,
619053,2026-04,expenditure_progress_divergence,Expenditure 74.71 exceeds expected 4.81 for progress 0.3%,rule_based,
619053,2026-05,expenditure_progress_divergence,Expenditure 74.71 exceeds expected 4.81 for progress 0.3%,rule_based,
619053,2026-06,expenditure_progress_divergence,Expenditure 75.23 exceeds expected 4.81 for progress 0.3%,rule_based,
619053,2026-07,expenditure_progress_divergence,Expenditure 75.28 exceeds expected 4.81 for progress 0.3%,rule_based,
400033,2025-07,expenditure_progress_divergence,Expenditure 20.52 below expected 150.96 for progress 26.0%,rule_based,
400033,2025-08,expenditure_progress_divergence,Expenditure 69.73 below expected 150.96 for progress 26.0%,rule_based,
400033,2025-09,expenditure_progress_divergence,Expenditure 69.77 below expected 162.57 for progress 28.0%,rule_based,
400033,2025-10,expenditure_progress_divergence,Expenditure 73.77 below expected 162.57 for progress 28.0%,rule_based,
400033,2025-11,expenditure_progress_divergence,Expenditure 80.95 below expected 179.99 for progress 31.0%,rule_based,
400033,2025-12,expenditure_progress_divergence,Expenditure 84.73 below expected 179.99 for progress 31.0%,rule_based,
400033,2026-01,expenditure_progress_divergence,Expenditure 86.77 below expected 191.60 for progress 33.0%,rule_based,
400178,2025-07,expenditure_progress_divergence,Expenditure 621.73 exceeds expected 288.01 for progress 35.0%,rule_based,
400178,2025-08,expenditure_progress_divergence,Expenditure 621.73 exceeds expected 288.01 for progress 35.0%,rule_based,
400178,2025-09,expenditure_progress_divergence,Expenditure 621.73 exceeds expected 288.01 for progress 35.0%,rule_based,
400178,2025-10,expenditure_progress_divergence,Expenditure 621.94 exceeds expected 279.78 for progress 34.0%,rule_based,
400178,2025-10,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
400178,2025-11,expenditure_progress_divergence,Expenditure 622.29 exceeds expected 279.78 for progress 34.0%,rule_based,
400178,2025-11,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
400178,2025-12,expenditure_progress_divergence,Expenditure 623.10 exceeds expected 279.78 for progress 34.0%,rule_based,
400178,2025-12,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
400178,2026-01,expenditure_progress_divergence,Expenditure 630.25 exceeds expected 279.78 for progress 34.0%,rule_based,
400178,2026-01,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
400178,2026-02,expenditure_progress_divergence,Expenditure 630.33 exceeds expected 304.47 for progress 37.0%,rule_based,
400178,2026-03,expenditure_progress_divergence,Expenditure 631.34 exceeds expected 304.55 for progress 37.01%,rule_based,
400178,2026-04,expenditure_progress_divergence,Expenditure 652.67 exceeds expected 333.60 for progress 40.54%,rule_based,
400178,2026-05,expenditure_progress_divergence,Expenditure 649.83 exceeds expected 334.34 for progress 40.63%,rule_based,
400178,2026-06,expenditure_progress_divergence,Expenditure 791.48 exceeds expected 334.34 for progress 40.63%,rule_based,
400178,2026-07,expenditure_progress_divergence,Expenditure 792.00 exceeds expected 334.34 for progress 40.63%,rule_based,
615186,2026-01,expenditure_progress_divergence,Expenditure 98.25 exceeds expected 63.81 for progress 20.0%,rule_based,
615186,2026-02,expenditure_progress_divergence,Expenditure 98.36 exceeds expected 63.81 for progress 20.0%,rule_based,
615186,2026-07,expenditure_progress_divergence,Expenditure 155.37 exceeds expected 102.76 for progress 32.21%,rule_based,
615188,2025-07,expenditure_progress_divergence,Expenditure 41.08 below expected 96.54 for progress 24.0%,rule_based,
615189,2025-07,expenditure_progress_divergence,Expenditure 67.64 exceeds expected 43.42 for progress 12.0%,rule_based,
615189,2025-08,expenditure_progress_divergence,Expenditure 70.22 exceeds expected 43.42 for progress 12.0%,rule_based,
615189,2025-09,expenditure_progress_divergence,Expenditure 70.22 exceeds expected 39.81 for progress 11.0%,rule_based,
615189,2025-09,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
615189,2025-10,expenditure_progress_divergence,Expenditure 76.32 exceeds expected 39.81 for progress 11.0%,rule_based,
615189,2025-10,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
615189,2025-11,expenditure_progress_divergence,Expenditure 77.54 exceeds expected 39.81 for progress 11.0%,rule_based,
615189,2025-11,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
615189,2025-12,expenditure_progress_divergence,Expenditure 85.39 exceeds expected 39.81 for progress 11.0%,rule_based,
615189,2025-12,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
615189,2026-01,expenditure_progress_divergence,Expenditure 85.75 exceeds expected 39.81 for progress 11.0%,rule_based,
615189,2026-01,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
615189,2026-02,expenditure_progress_divergence,Expenditure 86.47 exceeds expected 43.42 for progress 12.0%,rule_based,
615189,2026-03,expenditure_progress_divergence,Expenditure 88.69 exceeds expected 44.15 for progress 12.2%,rule_based,
615189,2026-04,expenditure_progress_divergence,Expenditure 96.64 exceeds expected 44.15 for progress 12.2%,rule_based,
615189,2026-05,expenditure_progress_divergence,Expenditure 96.80 exceeds expected 44.15 for progress 12.2%,rule_based,
615189,2026-06,expenditure_progress_divergence,Expenditure 104.17 exceeds expected 44.15 for progress 12.2%,rule_based,
615189,2026-07,expenditure_progress_divergence,Expenditure 104.17 exceeds expected 44.15 for progress 12.2%,rule_based,
615190,2025-12,expenditure_progress_divergence,Expenditure 35.89 exceeds expected 20.14 for progress 6.0%,rule_based,
615190,2026-01,expenditure_progress_divergence,Expenditure 39.08 exceeds expected 20.14 for progress 6.0%,rule_based,
615190,2026-02,expenditure_progress_divergence,Expenditure 43.23 exceeds expected 20.14 for progress 6.0%,rule_based,
615190,2026-04,expenditure_progress_divergence,Expenditure 49.75 exceeds expected 32.13 for progress 9.57%,rule_based,
615190,2026-05,expenditure_progress_divergence,Expenditure 50.30 exceeds expected 32.13 for progress 9.57%,rule_based,
615190,2026-06,expenditure_progress_divergence,Expenditure 53.34 exceeds expected 32.37 for progress 9.64%,rule_based,
615190,2026-07,expenditure_progress_divergence,Expenditure 53.94 exceeds expected 32.37 for progress 9.64%,rule_based,
615192,2025-08,expenditure_progress_divergence,Expenditure 40.06 exceeds expected 24.77 for progress 8.0%,rule_based,
615192,2025-09,expenditure_progress_divergence,Expenditure 42.75 exceeds expected 24.77 for progress 8.0%,rule_based,
615192,2025-10,expenditure_progress_divergence,Expenditure 43.88 exceeds expected 24.77 for progress 8.0%,rule_based,
615192,2025-11,expenditure_progress_divergence,Expenditure 45.87 exceeds expected 24.77 for progress 8.0%,rule_based,
615192,2025-12,expenditure_progress_divergence,Expenditure 46.56 exceeds expected 24.77 for progress 8.0%,rule_based,
615192,2026-01,expenditure_progress_divergence,Expenditure 48.32 exceeds expected 24.77 for progress 8.0%,rule_based,
615192,2026-02,expenditure_progress_divergence,Expenditure 51.33 exceeds expected 24.77 for progress 8.0%,rule_based,
615192,2026-03,expenditure_progress_divergence,Expenditure 51.32 exceeds expected 26.13 for progress 8.44%,rule_based,
615192,2026-04,expenditure_progress_divergence,Expenditure 57.46 exceeds expected 26.13 for progress 8.44%,rule_based,
615192,2026-05,expenditure_progress_divergence,Expenditure 58.08 exceeds expected 26.13 for progress 8.44%,rule_based,
615192,2026-06,expenditure_progress_divergence,Expenditure 62.31 exceeds expected 26.13 for progress 8.44%,rule_based,
615192,2026-07,expenditure_progress_divergence,Expenditure 62.31 exceeds expected 26.13 for progress 8.44%,rule_based,
615199,2025-07,expenditure_progress_divergence,Expenditure 0.71 below expected 5.96 for progress 3.0%,rule_based,
615199,2025-08,expenditure_progress_divergence,Expenditure 0.71 below expected 5.96 for progress 3.0%,rule_based,
615199,2025-09,expenditure_progress_divergence,Expenditure 0.71 below expected 3.97 for progress 2.0%,rule_based,
615199,2025-09,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
615199,2025-10,expenditure_progress_divergence,Expenditure 0.76 below expected 3.97 for progress 2.0%,rule_based,
615199,2025-10,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
615199,2025-11,expenditure_progress_divergence,Expenditure 10.55 exceeds expected 3.97 for progress 2.0%,rule_based,
615199,2025-11,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
615199,2025-12,expenditure_progress_divergence,Expenditure 12.89 exceeds expected 3.97 for progress 2.0%,rule_based,
615199,2025-12,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
615199,2026-01,expenditure_progress_divergence,Expenditure 18.17 exceeds expected 3.97 for progress 2.0%,rule_based,
615199,2026-01,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
615199,2026-02,expenditure_progress_divergence,Expenditure 19.09 exceeds expected 3.97 for progress 2.0%,rule_based,
615199,2026-02,unusual_progress_velocity,Progress regression: -1.0% in one month,rule_based,
615199,2026-03,expenditure_progress_divergence,Expenditure 22.77 exceeds expected 5.60 for progress 2.82%,rule_based,
615199,2026-03,unusual_progress_velocity,Progress regression: -0.2% in one month,rule_based,
615199,2026-04,expenditure_progress_divergence,Expenditure 23.54 exceeds expected 5.60 for progress 2.82%,rule_based,
615199,2026-04,unusual_progress_velocity,Progress regression: -0.2% in one month,rule_based,
615199,2026-05,expenditure_progress_divergence,Expenditure 23.25 exceeds expected 5.60 for progress 2.82%,rule_based,
615199,2026-05,unusual_progress_velocity,Progress regression: -0.2% in one month,rule_based,
615199,2026-06,expenditure_progress_divergence,Expenditure 25.08 exceeds expected 5.60 for progress 2.82%,rule_based,
615199,2026-06,unusual_progress_velocity,Progress regression: -0.2% in one month,rule_based,
615199,2026-07,expenditure_progress_divergence,Expenditure 25.08 exceeds expected 7.81 for progress 3.93%,rule_based,
615330,2025-07,expenditure_progress_divergence,Expenditure 0.00 below expected 14.43 for progress 4.0%,rule_based,
615330,2025-08,expenditure_progress_divergence,Expenditure 0.02 below expected 14.43 for progress 4.0%,rule_based,
615330,2025-09,expenditure_progress_divergence,Expenditure 0.02 below expected 14.43 for progress 4.0%,rule_based,
615330,2025-10,expenditure_progress_divergence,Expenditure 0.02 below expected 14.43 for progress 4.0%,rule_based,
615330,2025-11,expenditure_progress_divergence,Expenditure 0.02 below expected 14.43 for progress 4.0%,rule_based,
615330,2025-12,expenditure_progress_divergence,Expenditure 0.02 below expected 14.43 for progress 4.0%,rule_based,
615330,2026-01,expenditure_progress_divergence,Expenditure 0.02 below expected 14.43 for progress 4.0%,rule_based,
615330,2026-02,expenditure_progress_divergence,Expenditure 0.02 below expected 18.04 for progress 5.0%,rule_based,
