project_id,observation_count,reporting_month,project_name,agency,project_code,ministry,sector,state,approval_date,original_completion_date,revised_completion_date,original_cost_crore,revised_cost_crore,cumulative_expenditure_crore,physical_progress_pct,source_file,source_page,extraction_timestamp
701564,3,2025-09,"Construction of new dry dock at exisitng Cochin Shipyard Limited premises at Perumanoor, Kochi 682 015",Cochin Shipyard,701564,Department of Telecommunications,Shipping,Kerala,04/2018,12/2022,03/2025,1799.0,,,,FlashReport_September_2025_page35_table1.csv,35,2026-08-28T21:13:53.768568
701564,3,2025-10,"Construction of new dry dock at exisitng Cochin Shipyard Limited premises at Perumanoor, Kochi 682 015",Cochin Shipyard,701564,"Ministry of Ports, Shipping and Waterways",Shipping,Kerala,04/2018,12/2022,03/2025,1799.0,1799.0,1558.39,96.0,FlashReport_October_2025_page59_table1.csv,59,2026-08-28T21:13:53.622884
617290,3,2025-09,Jeypore - Malkangiri New BG Line Project,Indian Railways,617290,Ministry of Railways,Railways,Odisha,02/2018,12/2030,,2343.64,,,,FlashReport_September_2025_page36_table1.csv,36,2026-08-28T21:13:53.772513
617290,3,2025-10,Jeypore - Malkangiri New BG Line Project,Indian Railways,617290,,,Odisha,02/2018,12/2030,,2343.64,2343.64,630.83,13.0,FlashReport_October_2025_page67_table1.csv,67,2026-08-28T21:13:53.672856
617320,3,2025-09,New B.G Railway Line between Jeypore & Navarangpur [38 Km] with Electrification,Indian Railway and Govt of Odisha,617320,Ministry of Railways,Railways,Odisha,07/2017,09/2025,,747.91,,,,FlashReport_September_2025_page36_table1.csv,36,2026-08-28T21:13:53.772648
617320,3,2025-10,New B.G Railway Line between Jeypore & Navarangpur [38 Km] with Electrification,Indian Railway and Govt of Odisha,617320,,,Odisha,07/2017,09/2025,,747.91,747.91,7.21,0.0,FlashReport_October_2025_page67_table1.csv,67,2026-08-28T21:13:53.673033
617321,3,2025-09,Godhani-Kalumna Chord 13.7 km,Ministry of Railways,617321,Ministry of Railways,Railways,Offshore,07/2018,07/2028,,150000.0,,,,FlashReport_September_2025_page36_table1.csv,36,2026-08-28T21:13:53.772763
617321,3,2025-10,Godhani-Kalumna Chord 13.7 km,Ministry of Railways,617321,,,Offshore,07/2018,07/2028,,150000.0,150000.0,1940.0,11.0,FlashReport_October_2025_page68_table1.csv,68,2026-08-28T21:13:53.676863
709798|ethylene cracker project at bina refinery including downstream petrochemical plants and expansion of refinery,26,2025-07,709798,,,PROJECT ID,,ETHYLENE CRACKER PROJECT AT BINA REFINERY INCLUDING DOWNSTREAM PETROCHEMICAL PLANTS AND EXPANSION OF REFINERY,,,,1789.0,,13.0,,FlashReport_July_2025_page10_table2.csv,10,2026-08-28T21:13:50.622163
709798|ethylene cracker project at bina refinery including downstream petrochemical plants and expansion of refinery,26,2025-08,709798,,,PROJECT ID,,ETHYLENE CRACKER PROJECT AT BINA REFINERY INCLUDING DOWNSTREAM PETROCHEMICAL PLANTS AND EXPANSION OF REFINERY,,,,1856.0,,14.0,,FlashReport_August_2025_page10_table2.csv,10,2026-08-28T21:13:48.473244
709798|ethylene cracker project at bina refinery including downstream petrochemical plants and expansion of refinery,26,2025-09,709798,,,PROJECT ID,,ETHYLENE CRACKER PROJECT AT BINA REFINERY INCLUDING DOWNSTREAM PETROCHEMICAL PLANTS AND EXPANSION OF REFINERY,,,,1914.0,,15.0,,FlashReport_September_2025_page10_table2.csv,10,2026-08-28T21:13:53.706164
709798|ethylene cracker project at bina refinery including downstream petrochemical plants and expansion of refinery,26,2025-10,709798,,,PROJECT ID,,ETHYLENE CRACKER PROJECT AT BINA REFINERY INCLUDING DOWNSTREAM PETROCHEMICAL PLANTS AND EXPANSION OF REFINERY,,,,1955.0,,16.0,,FlashReport_October_2025_page10_table2.csv,10,2026-08-28T21:13:53.438121
709798|ethylene cracker project at bina refinery including downstream petrochemical plants and expansion of refinery,26,2025-11,709798,,,PROJECT ID,,ETHYLENE CRACKER PROJECT AT BINA REFINERY INCLUDING DOWNSTREAM PETROCHEMICAL PLANTS AND EXPANSION OF REFINERY,,,,2033.0,,17.0,,FlashReport_November_2025_page10_table2.csv,10,2026-08-28T21:13:53.152064
701263|rajasthan refinery project,22,2025-07,701263,,,PROJECT ID,,RAJASTHAN REFINERY PROJECT,,,,59524.0,,87.0,,FlashReport_July_2025_page10_table2.csv,10,2026-08-28T21:13:50.622294
701263|rajasthan refinery project,22,2025-08,701263,,,PROJECT ID,,RAJASTHAN REFINERY PROJECT,,,,60295.0,,88.0,,FlashReport_August_2025_page10_table2.csv,10,2026-08-28T21:13:48.473388
701263|rajasthan refinery project,22,2025-09,701263,,,PROJECT ID,,RAJASTHAN REFINERY PROJECT,,,,60545.0,,88.0,,FlashReport_September_2025_page10_table2.csv,10,2026-08-28T21:13:53.706271
701263|rajasthan refinery project,22,2025-10,701263,,,PROJECT ID,,RAJASTHAN REFINERY PROJECT,,,,61927.0,,89.0,,FlashReport_October_2025_page10_table2.csv,10,2026-08-28T21:13:53.438185
701263|rajasthan refinery project,22,2025-11,701263,,,PROJECT ID,,RAJASTHAN REFINERY PROJECT,,,,62888.0,,89.0,,FlashReport_November_2025_page10_table2.csv,10,2026-08-28T21:13:53.152178
701289|capacity expansion of panipat refinery from 15 to 25 mmtpa,26,2025-07,701289,,,PROJECT ID,,CAPACITY EXPANSION OF PANIPAT REFINERY FROM 15 TO 25 MMTPA,,,,23977.0,,88.0,,FlashReport_July_2025_page10_table2.csv,10,2026-08-28T21:13:50.622401
701289|capacity expansion of panipat refinery from 15 to 25 mmtpa,26,2025-08,701289,,,PROJECT ID,,CAPACITY EXPANSION OF PANIPAT REFINERY FROM 15 TO 25 MMTPA,,,,24355.0,,89.0,,FlashReport_August_2025_page10_table2.csv,10,2026-08-28T21:13:48.473499
701289|capacity expansion of panipat refinery from 15 to 25 mmtpa,26,2025-09,701289,,,PROJECT ID,,CAPACITY EXPANSION OF PANIPAT REFINERY FROM 15 TO 25 MMTPA,,,,25029.0,,89.0,,FlashReport_September_2025_page10_table2.csv,10,2026-08-28T21:13:53.706375
701289|capacity expansion of panipat refinery from 15 to 25 mmtpa,26,2025-10,701289,,,PROJECT ID,,CAPACITY EXPANSION OF PANIPAT REFINERY FROM 15 TO 25 MMTPA,,,,26555.0,,90.0,,FlashReport_October_2025_page10_table2.csv,10,2026-08-28T21:13:53.438242
701289|capacity expansion of panipat refinery from 15 to 25 mmtpa,26,2025-11,701289,,,PROJECT ID,,CAPACITY EXPANSION OF PANIPAT REFINERY FROM 15 TO 25 MMTPA,,,,27366.0,,91.0,,FlashReport_November_2025_page10_table2.csv,10,2026-08-28T21:13:53.152297
400120|kg-dwn-98/2 cluster - ii development project - nelp block,26,2025-07,400120,,,PROJECT ID,,KG-DWN-98/2 CLUSTER - II DEVELOPMENT PROJECT - NELP BLOCK,,,,35498.0,,96.0,,FlashReport_July_2025_page10_table2.csv,10,2026-08-28T21:13:50.622500
400120|kg-dwn-98/2 cluster - ii development project - nelp block,26,2025-08,400120,,,PROJECT ID,,KG-DWN-98/2 CLUSTER - II DEVELOPMENT PROJECT - NELP BLOCK,,,,33238.0,,96.0,,FlashReport_August_2025_page10_table2.csv,10,2026-08-28T21:13:48.473589
400120|kg-dwn-98/2 cluster - ii development project - nelp block,26,2025-09,400120,,,PROJECT ID,,KG-DWN-98/2 CLUSTER - II DEVELOPMENT PROJECT - NELP BLOCK,,,,33239.0,,96.0,,FlashReport_September_2025_page10_table2.csv,10,2026-08-28T21:13:53.706474
400120|kg-dwn-98/2 cluster - ii development project - nelp block,26,2025-10,400120,,,PROJECT ID,,KG-DWN-98/2 CLUSTER - II DEVELOPMENT PROJECT - NELP BLOCK,,,,32184.0,,96.0,,FlashReport_October_2025_page10_table2.csv,10,2026-08-28T21:13:53.438308
400120|kg-dwn-98/2 cluster - ii development project - nelp block,26,2025-11,400120,,,PROJECT ID,,KG-DWN-98/2 CLUSTER - II DEVELOPMENT PROJECT - NELP BLOCK,,,,32250.0,,96.0,,FlashReport_November_2025_page10_table2.csv,10,2026-08-28T21:13:53.152401
602182|dibang multipurpose project,26,2025-07,602182,,,PROJECT ID,,DIBANG MULTIPURPOSE PROJECT,,,,3436.0,,16.0,,FlashReport_July_2025_page10_table2.csv,10,2026-08-28T21:13:50.622612
602182|dibang multipurpose project,26,2025-08,602182,,,PROJECT ID,,DIBANG MULTIPURPOSE PROJECT,,,,3554.0,,16.0,,FlashReport_August_2025_page10_table2.csv,10,2026-08-28T21:13:48.473671
602182|dibang multipurpose project,26,2025-09,602182,,,PROJECT ID,,DIBANG MULTIPURPOSE PROJECT,,,,3639.0,,16.0,,FlashReport_September_2025_page10_table2.csv,10,2026-08-28T21:13:53.706581
602182|dibang multipurpose project,26,2025-10,602182,,,PROJECT ID,,DIBANG MULTIPURPOSE PROJECT,,,,3709.0,,16.0,,FlashReport_October_2025_page10_table2.csv,10,2026-08-28T21:13:53.438377
602182|dibang multipurpose project,26,2025-11,602182,,,PROJECT ID,,DIBANG MULTIPURPOSE PROJECT,,,,3777.0,,16.0,,FlashReport_November_2025_page10_table2.csv,10,2026-08-28T21:13:53.152486
701372|sardar sarovar project,14,2025-07,701372,,,PROJECT ID,,SARDAR SAROVAR PROJECT,,,,31768.0,,93.0,,FlashReport_July_2025_page11_table2.csv,11,2026-08-28T21:13:50.624699
701372|sardar sarovar project,14,2025-08,701372,,,PROJECT ID,,SARDAR SAROVAR PROJECT,,,,31768.0,,93.0,,FlashReport_August_2025_page11_table2.csv,11,2026-08-28T21:13:48.475340
701372|sardar sarovar project,14,2025-09,701372,,,PROJECT ID,,SARDAR SAROVAR PROJECT,,,,31861.0,,93.0,,FlashReport_September_2025_page11_table2.csv,11,2026-08-28T21:13:53.708127
701372|sardar sarovar project,14,2025-10,701372,,,PROJECT ID,,SARDAR SAROVAR PROJECT,,,,31861.0,,93.0,,FlashReport_October_2025_page11_table2.csv,11,2026-08-28T21:13:53.440509
701372|sardar sarovar project,14,2025-11,701372,,,PROJECT ID,,SARDAR SAROVAR PROJECT,,,,31861.0,,93.0,,FlashReport_November_2025_page11_table2.csv,11,2026-08-28T21:13:53.154272
701415|polavaram irrigation project,14,2025-07,701415,,,PROJECT ID,,POLAVARAM IRRIGATION PROJECT,,,,24348.0,,83.0,,FlashReport_July_2025_page11_table2.csv,11,2026-08-28T21:13:50.624815
701415|polavaram irrigation project,14,2025-08,701415,,,PROJECT ID,,POLAVARAM IRRIGATION PROJECT,,,,24348.0,,83.0,,FlashReport_August_2025_page11_table2.csv,11,2026-08-28T21:13:48.475407
701415|polavaram irrigation project,14,2025-09,701415,,,PROJECT ID,,POLAVARAM IRRIGATION PROJECT,,,,24746.0,,84.0,,FlashReport_September_2025_page11_table2.csv,11,2026-08-28T21:13:53.708229
701415|polavaram irrigation project,14,2025-10,701415,,,PROJECT ID,,POLAVARAM IRRIGATION PROJECT,,,,24838.0,,84.0,,FlashReport_October_2025_page11_table2.csv,11,2026-08-28T21:13:53.440624
701415|polavaram irrigation project,14,2025-11,701415,,,PROJECT ID,,POLAVARAM IRRIGATION PROJECT,,,,25292.0,,84.0,,FlashReport_November_2025_page11_table2.csv,11,2026-08-28T21:13:53.154389
701405|j. chokka rao devadula lift irrigation scheme,14,2025-07,701405,,,PROJECT ID,,J. CHOKKA RAO DEVADULA LIFT IRRIGATION SCHEME,,,,4559.0,,87.0,,FlashReport_July_2025_page11_table2.csv,11,2026-08-28T21:13:50.624915
701405|j. chokka rao devadula lift irrigation scheme,14,2025-08,701405,,,PROJECT ID,,J. CHOKKA RAO DEVADULA LIFT IRRIGATION SCHEME,,,,4559.0,,87.0,,FlashReport_August_2025_page11_table2.csv,11,2026-08-28T21:13:48.475465
701405|j. chokka rao devadula lift irrigation scheme,14,2025-09,701405,,,PROJECT ID,,J. CHOKKA RAO DEVADULA LIFT IRRIGATION SCHEME,,,,4559.0,,87.0,,FlashReport_September_2025_page11_table2.csv,11,2026-08-28T21:13:53.708328
701405|j. chokka rao devadula lift irrigation scheme,14,2025-10,701405,,,PROJECT ID,,J. CHOKKA RAO DEVADULA LIFT IRRIGATION SCHEME,,,,4665.0,,87.0,,FlashReport_October_2025_page11_table2.csv,11,2026-08-28T21:13:53.440727
701405|j. chokka rao devadula lift irrigation scheme,14,2025-11,701405,,,PROJECT ID,,J. CHOKKA RAO DEVADULA LIFT IRRIGATION SCHEME,,,,4665.0,,87.0,,FlashReport_November_2025_page11_table2.csv,11,2026-08-28T21:13:53.154495
400112|jigaon irrigation project,11,2025-07,400112,,,PROJECT ID,,JIGAON IRRIGATION PROJECT,,,,8501.0,,90.0,,FlashReport_July_2025_page11_table2.csv,11,2026-08-28T21:13:50.625003
400112|jigaon irrigation project,11,2025-08,400112,,,PROJECT ID,,JIGAON IRRIGATION PROJECT,,,,8501.0,,90.0,,FlashReport_August_2025_page11_table2.csv,11,2026-08-28T21:13:48.475522
400112|jigaon irrigation project,11,2025-09,400112,,,PROJECT ID,,JIGAON IRRIGATION PROJECT,,,,8723.0,,90.0,,FlashReport_September_2025_page11_table2.csv,11,2026-08-28T21:13:53.708410
400112|jigaon irrigation project,11,2025-10,400112,,,PROJECT ID,,JIGAON IRRIGATION PROJECT,,,,8723.0,,90.0,,FlashReport_October_2025_page11_table2.csv,11,2026-08-28T21:13:53.440822
400112|jigaon irrigation project,11,2025-11,400112,,,PROJECT ID,,JIGAON IRRIGATION PROJECT,,,,9035.0,,90.0,,FlashReport_November_2025_page11_table2.csv,11,2026-08-28T21:13:53.154582
706775|bharatnet,13,2025-07,706775,,,PROJECT ID,,BHARATNET,,,,41486.0,,80.52,,FlashReport_July_2025_page12_table2.csv,12,2026-08-28T21:13:50.627165
706775|bharatnet,13,2025-08,706775,,,PROJECT ID,,BHARATNET,,,,41486.0,,81.0,,FlashReport_August_2025_page12_table2.csv,12,2026-08-28T21:13:48.476965
706775|bharatnet,13,2025-09,706775,,,PROJECT ID,,BHARATNET,,,,41486.0,,81.0,,FlashReport_September_2025_page12_table2.csv,12,2026-08-28T21:13:53.710018
706775|bharatnet,13,2025-10,706775,,,PROJECT ID,,BHARATNET,,,,46432.0,,81.0,,FlashReport_October_2025_page12_table2.csv,12,2026-08-28T21:13:53.442909
706775|bharatnet,13,2025-11,706775,,,PROJECT ID,,BHARATNET,,,,46432.0,,81.0,,FlashReport_November_2025_page12_table2.csv,12,2026-08-28T21:13:53.156372
701593|4g services by bsnl,13,2025-07,701593,,,PROJECT ID,,4G SERVICES BY BSNL,,,,8333.0,,92.0,,FlashReport_July_2025_page12_table2.csv,12,2026-08-28T21:13:50.627284
701593|4g services by bsnl,13,2025-08,701593,,,PROJECT ID,,4G SERVICES BY BSNL,,,,8390.0,,96.0,,FlashReport_August_2025_page12_table2.csv,12,2026-08-28T21:13:48.477030
701593|4g services by bsnl,13,2025-09,701593,,,PROJECT ID,,4G SERVICES BY BSNL,,,,8419.0,,96.0,,FlashReport_September_2025_page12_table2.csv,12,2026-08-28T21:13:53.710120
701593|4g services by bsnl,13,2025-10,701593,,,PROJECT ID,,4G SERVICES BY BSNL,,,,8419.0,,96.0,,FlashReport_October_2025_page12_table2.csv,12,2026-08-28T21:13:53.443010
701593|4g services by bsnl,13,2025-11,701593,,,PROJECT ID,,4G SERVICES BY BSNL,,,,8471.0,,97.0,,FlashReport_November_2025_page12_table2.csv,12,2026-08-28T21:13:53.156484
400013|saturation 4g mobile coverage of uncovered villages through usof,13,2025-07,400013,,,PROJECT ID,,SATURATION 4G MOBILE COVERAGE OF UNCOVERED VILLAGES THROUGH USOF,,,,9292.0,,72.0,,FlashReport_July_2025_page12_table2.csv,12,2026-08-28T21:13:50.627390
400013|saturation 4g mobile coverage of uncovered villages through usof,13,2025-08,400013,,,PROJECT ID,,SATURATION 4G MOBILE COVERAGE OF UNCOVERED VILLAGES THROUGH USOF,,,,9792.0,,73.0,,FlashReport_August_2025_page12_table2.csv,12,2026-08-28T21:13:48.477088
400013|saturation 4g mobile coverage of uncovered villages through usof,13,2025-09,400013,,,PROJECT ID,,SATURATION 4G MOBILE COVERAGE OF UNCOVERED VILLAGES THROUGH USOF,,,,9792.0,,75.0,,FlashReport_September_2025_page12_table2.csv,12,2026-08-28T21:13:53.710223
400013|saturation 4g mobile coverage of uncovered villages through usof,13,2025-10,400013,,,PROJECT ID,,SATURATION 4G MOBILE COVERAGE OF UNCOVERED VILLAGES THROUGH USOF,,,,9792.0,,76.0,,FlashReport_October_2025_page12_table2.csv,12,2026-08-28T21:13:53.443115
400013|saturation 4g mobile coverage of uncovered villages through usof,13,2025-11,400013,,,PROJECT ID,,SATURATION 4G MOBILE COVERAGE OF UNCOVERED VILLAGES THROUGH USOF,,,,9792.0,,78.0,,FlashReport_November_2025_page12_table2.csv,12,2026-08-28T21:13:53.156594
"709857|planning, engineering, supply, installation, testing, commissioning, integration & annual maintenance of 4g mobile network at 1 lakh sites on pan india basis including mumbai & delhi lsa on turnkey basis under phase ix.2 project.",13,2025-07,709857,,,PROJECT ID,,"PLANNING, ENGINEERING, SUPPLY, INSTALLATION, TESTING, COMMISSIONING, INTEGRATION & ANNUAL MAINTENANCE OF 4G MOBILE NETWORK AT 1 LAKH SITES ON PAN INDIA BASIS INCLUDING MUMBAI & DELHI LSA ON TURNKEY BASIS UNDER PHASE IX.2 PROJECT.",,,,8333.0,,96.0,,FlashReport_July_2025_page12_table2.csv,12,2026-08-28T21:13:50.627526
"709857|planning, engineering, supply, installation, testing, commissioning, integration & annual maintenance of 4g mobile network at 1 lakh sites on pan india basis including mumbai & delhi lsa on turnkey basis under phase ix.2 project.",13,2025-08,709857,,,PROJECT ID,,"PLANNING, ENGINEERING, SUPPLY, INSTALLATION, TESTING, COMMISSIONING, INTEGRATION & ANNUAL MAINTENANCE OF 4G MOBILE NETWORK AT 1 LAKH SITES ON PAN INDIA BASIS INCLUDING MUMBAI & DELHI LSA ON TURNKEY BASIS UNDER PHASE IX.2 PROJECT.",,,,8391.0,,96.0,,FlashReport_August_2025_page12_table2.csv,12,2026-08-28T21:13:48.477173
"709857|planning, engineering, supply, installation, testing, commissioning, integration & annual maintenance of 4g mobile network at 1 lakh sites on pan india basis including mumbai & delhi lsa on turnkey basis under phase ix.2 project.",13,2025-09,709857,,,PROJECT ID,,"PLANNING, ENGINEERING, SUPPLY, INSTALLATION, TESTING, COMMISSIONING, INTEGRATION & ANNUAL MAINTENANCE OF 4G MOBILE NETWORK AT 1 LAKH SITES ON PAN INDIA BASIS INCLUDING MUMBAI & DELHI LSA ON TURNKEY BASIS UNDER PHASE IX.2 PROJECT.",,,,8420.0,,96.0,,FlashReport_September_2025_page12_table2.csv,12,2026-08-28T21:13:53.710361
"709857|planning, engineering, supply, installation, testing, commissioning, integration & annual maintenance of 4g mobile network at 1 lakh sites on pan india basis including mumbai & delhi lsa on turnkey basis under phase ix.2 project.",13,2025-10,709857,,,PROJECT ID,,"PLANNING, ENGINEERING, SUPPLY, INSTALLATION, TESTING, COMMISSIONING, INTEGRATION & ANNUAL MAINTENANCE OF 4G MOBILE NETWORK AT 1 LAKH SITES ON PAN INDIA BASIS INCLUDING MUMBAI & DELHI LSA ON TURNKEY BASIS UNDER PHASE IX.2 PROJECT.",,,,8448.0,,97.0,,FlashReport_October_2025_page12_table2.csv,12,2026-08-28T21:13:53.443247
"709857|planning, engineering, supply, installation, testing, commissioning, integration & annual maintenance of 4g mobile network at 1 lakh sites on pan india basis including mumbai & delhi lsa on turnkey basis under phase ix.2 project.",13,2025-11,709857,,,PROJECT ID,,"PLANNING, ENGINEERING, SUPPLY, INSTALLATION, TESTING, COMMISSIONING, INTEGRATION & ANNUAL MAINTENANCE OF 4G MOBILE NETWORK AT 1 LAKH SITES ON PAN INDIA BASIS INCLUDING MUMBAI & DELHI LSA ON TURNKEY BASIS UNDER PHASE IX.2 PROJECT.",,,,8472.0,,97.0,,FlashReport_November_2025_page12_table2.csv,12,2026-08-28T21:13:53.156733
"701602|provision of 4g based mobile services in 7,287 uncovered villages of 44 aspirational district across 5 states of andhra pradesh, chhattisgarh, jharkhand, maharashtra & odisha",11,2025-07,701602,,,PROJECT ID,,"PROVISION OF 4G BASED MOBILE SERVICES IN 7,287 UNCOVERED VILLAGES OF 44 ASPIRATIONAL DISTRICT ACROSS 5 STATES OF ANDHRA PRADESH, CHHATTISGARH, JHARKHAND, MAHARASHTRA & ODISHA",,,,1101.0,,79.0,,FlashReport_July_2025_page12_table2.csv,12,2026-08-28T21:13:50.627646
"701602|provision of 4g based mobile services in 7,287 uncovered villages of 44 aspirational district across 5 states of andhra pradesh, chhattisgarh, jharkhand, maharashtra & odisha",11,2025-08,701602,,,PROJECT ID,,"PROVISION OF 4G BASED MOBILE SERVICES IN 7,287 UNCOVERED VILLAGES OF 44 ASPIRATIONAL DISTRICT ACROSS 5 STATES OF ANDHRA PRADESH, CHHATTISGARH, JHARKHAND, MAHARASHTRA & ODISHA",,,,1101.0,,79.0,,FlashReport_August_2025_page12_table2.csv,12,2026-08-28T21:13:48.477239
"701602|provision of 4g based mobile services in 7,287 uncovered villages of 44 aspirational district across 5 states of andhra pradesh, chhattisgarh, jharkhand, maharashtra & odisha",11,2025-09,701602,,,PROJECT ID,,"PROVISION OF 4G BASED MOBILE SERVICES IN 7,287 UNCOVERED VILLAGES OF 44 ASPIRATIONAL DISTRICT ACROSS 5 STATES OF ANDHRA PRADESH, CHHATTISGARH, JHARKHAND, MAHARASHTRA & ODISHA",,,,1135.0,,80.0,,FlashReport_September_2025_page12_table2.csv,12,2026-08-28T21:13:53.710482
"701602|provision of 4g based mobile services in 7,287 uncovered villages of 44 aspirational district across 5 states of andhra pradesh, chhattisgarh, jharkhand, maharashtra & odisha",11,2025-10,701602,,,PROJECT ID,,"PROVISION OF 4G BASED MOBILE SERVICES IN 7,287 UNCOVERED VILLAGES OF 44 ASPIRATIONAL DISTRICT ACROSS 5 STATES OF ANDHRA PRADESH, CHHATTISGARH, JHARKHAND, MAHARASHTRA & ODISHA",,,,1135.0,,81.0,,FlashReport_October_2025_page12_table2.csv,12,2026-08-28T21:13:53.443361
"701602|provision of 4g based mobile services in 7,287 uncovered villages of 44 aspirational district across 5 states of andhra pradesh, chhattisgarh, jharkhand, maharashtra & odisha",11,2025-11,701602,,,PROJECT ID,,"PROVISION OF 4G BASED MOBILE SERVICES IN 7,287 UNCOVERED VILLAGES OF 44 ASPIRATIONAL DISTRICT ACROSS 5 STATES OF ANDHRA PRADESH, CHHATTISGARH, JHARKHAND, MAHARASHTRA & ODISHA",,,,1203.0,,82.0,,FlashReport_November_2025_page12_table2.csv,12,2026-08-28T21:13:53.156867
400188|redevelopment of seven general pool residential accommodation [gpra] colonies in delhi,17,2025-07,400188,,,PROJECT ID,,REDEVELOPMENT OF SEVEN GENERAL POOL RESIDENTIAL ACCOMMODATION [GPRA] COLONIES IN DELHI,,,,0.0,,0.0,,FlashReport_July_2025_page13_table2.csv,13,2026-08-28T21:13:50.629926
400188|redevelopment of seven general pool residential accommodation [gpra] colonies in delhi,17,2025-08,400188,,,PROJECT ID,,REDEVELOPMENT OF SEVEN GENERAL POOL RESIDENTIAL ACCOMMODATION [GPRA] COLONIES IN DELHI,,,,0.0,,0.0,,FlashReport_August_2025_page13_table2.csv,13,2026-08-28T21:13:48.478772
400188|redevelopment of seven general pool residential accommodation [gpra] colonies in delhi,17,2025-09,400188,,,PROJECT ID,,REDEVELOPMENT OF SEVEN GENERAL POOL RESIDENTIAL ACCOMMODATION [GPRA] COLONIES IN DELHI,,,,0.0,,0.0,,FlashReport_September_2025_page13_table2.csv,13,2026-08-28T21:13:53.712537
400188|redevelopment of seven general pool residential accommodation [gpra] colonies in delhi,17,2025-10,400188,,,PROJECT ID,,REDEVELOPMENT OF SEVEN GENERAL POOL RESIDENTIAL ACCOMMODATION [GPRA] COLONIES IN DELHI,,,,0.0,,0.0,,FlashReport_October_2025_page13_table2.csv,13,2026-08-28T21:13:53.445476
400188|redevelopment of seven general pool residential accommodation [gpra] colonies in delhi,17,2025-11,400188,,,PROJECT ID,,REDEVELOPMENT OF SEVEN GENERAL POOL RESIDENTIAL ACCOMMODATION [GPRA] COLONIES IN DELHI,,,,0.0,,0.0,,FlashReport_November_2025_page13_table2.csv,13,2026-08-28T21:13:53.159759
"617883|redevelopment of residential colonies at ayur vigyan nagar and west ansari nagar campuses of aiims, new delhi",9,2025-11,617883,,,PROJECT ID,,"REDEVELOPMENT OF RESIDENTIAL COLONIES AT AYUR VIGYAN NAGAR AND WEST ANSARI NAGAR CAMPUSES OF AIIMS, NEW DELHI",,,,25.0,,61.0,,FlashReport_November_2025_page13_table2.csv,13,2026-08-28T21:13:53.159842
400424|gevra oc [70 mty],26,2025-07,400424,,,PROJECT ID,,GEVRA OC [70 MTY],,,,5329.0,,77.0,,FlashReport_July_2025_page14_table2.csv,14,2026-08-28T21:13:50.632473
400424|gevra oc [70 mty],26,2025-08,400424,,,PROJECT ID,,GEVRA OC [70 MTY],,,,5329.0,,77.0,,FlashReport_August_2025_page14_table2.csv,14,2026-08-28T21:13:48.480453
400424|gevra oc [70 mty],26,2025-09,400424,,,PROJECT ID,,GEVRA OC [70 MTY],,,,6677.0,,78.0,,FlashReport_September_2025_page14_table2.csv,14,2026-08-28T21:13:53.714871
400424|gevra oc [70 mty],26,2025-10,400424,,,PROJECT ID,,GEVRA OC [70 MTY],,,,6687.0,,78.0,,FlashReport_October_2025_page14_table2.csv,14,2026-08-28T21:13:53.448409
400424|gevra oc [70 mty],26,2025-11,400424,,,PROJECT ID,,GEVRA OC [70 MTY],,,,6711.0,,78.0,,FlashReport_November_2025_page14_table2.csv,14,2026-08-28T21:13:53.162077
400185|gopalji kaniha ocp [10 to 30 m,24,2025-08,400185,,,PROJECT ID,,GOPALJI KANIHA OCP [10 TO 30 M,,,,1709.0,,17.0,,FlashReport_August_2025_page14_table2.csv,14,2026-08-28T21:13:48.480546
400185|gopalji kaniha ocp [10 to 30 m,24,2025-09,400185,,,PROJECT ID,,GOPALJI KANIHA OCP [10 TO 30 M,,,,1730.0,,17.0,,FlashReport_September_2025_page14_table2.csv,14,2026-08-28T21:13:53.714988
400185|gopalji kaniha ocp [10 to 30 m,24,2025-10,400185,,,PROJECT ID,,GOPALJI KANIHA OCP [10 TO 30 M,,,,1735.0,,17.0,,FlashReport_October_2025_page14_table2.csv,14,2026-08-28T21:13:53.448523
400185|gopalji kaniha ocp [10 to 30 m,24,2025-11,400185,,,PROJECT ID,,GOPALJI KANIHA OCP [10 TO 30 M,,,,1742.0,,17.0,,FlashReport_November_2025_page14_table2.csv,14,2026-08-28T21:13:53.162148
400150|rpr magadh exp ocp,19,2025-07,400150,,,PROJECT ID,,RPR MAGADH EXP OCP,,,,1535.0,,38.0,,FlashReport_July_2025_page14_table2.csv,14,2026-08-28T21:13:50.632878
400150|rpr magadh exp ocp,19,2025-08,400150,,,PROJECT ID,,RPR MAGADH EXP OCP,,,,1535.0,,38.0,,FlashReport_August_2025_page14_table2.csv,14,2026-08-28T21:13:48.480685
400150|rpr magadh exp ocp,19,2025-09,400150,,,PROJECT ID,,RPR MAGADH EXP OCP,,,,1548.0,,38.0,,FlashReport_September_2025_page14_table2.csv,14,2026-08-28T21:13:53.715334
400150|rpr magadh exp ocp,19,2025-10,400150,,,PROJECT ID,,RPR MAGADH EXP OCP,,,,1601.0,,38.0,,FlashReport_October_2025_page14_table2.csv,14,2026-08-28T21:13:53.448602
400150|rpr magadh exp ocp,19,2025-11,400150,,,PROJECT ID,,RPR MAGADH EXP OCP,,,,1601.0,,38.0,,FlashReport_November_2025_page14_table2.csv,14,2026-08-28T21:13:53.162195
