project_id,reporting_month,sector,state,original_cost_crore,revised_cost_crore,cumulative_expenditure_crore,physical_progress_pct,future_3m_cost_revision,future_6m_cost_revision,future_3m_progress_stall,future_6m_progress_stall
705752,2025-08,,Rajasthan,819.48,967.06,471.0,98.0,0,0,1,1
705752,2025-09,,Rajasthan,819.48,967.06,377.59,99.0,0,0,1,1
705752,2025-10,,Rajasthan,819.48,967.06,384.28,99.0,0,0,1,1
705752,2025-11,,Rajasthan,819.48,967.06,393.06,99.0,0,0,1,1
705752,2025-12,,Rajasthan,819.48,967.06,393.8,99.0,0,0,1,1
705752,2026-01,,Rajasthan,819.48,967.06,387.46,99.0,0,0,1,1
705752,2026-02,,Rajasthan,819.48,967.06,397.18,99.0,0,0,1,1
705752,2026-03,,Rajasthan,819.48,967.06,397.28,99.5,0,0,1,1
705752,2026-04,,Rajasthan,819.48,967.06,400.92,94.0,0,0,1,1
705752,2026-05,,Rajasthan,819.48,967.06,405.39,95.0,0,0,1,1
705752,2026-06,,Rajasthan,819.48,967.06,405.39,95.0,0,0,1,1
705912,2025-07,,Rajasthan,1203.89,1203.89,35.05,9.0,0,0,1,1
705912,2025-08,,Rajasthan,1203.89,1203.89,46.07,7.0,0,0,1,1
705912,2025-09,,Rajasthan,1203.89,1203.89,73.03,7.0,0,0,1,1
705912,2025-10,,Rajasthan,1203.89,1203.89,94.76,12.0,0,0,1,1
705912,2025-11,,Rajasthan,1203.89,1203.89,109.85,13.0,0,0,1,1
705912,2025-12,,Rajasthan,1203.89,1203.89,137.81,13.0,0,0,1,1
705912,2026-01,,Rajasthan,1203.89,1203.89,147.71,14.0,0,0,1,1
705912,2026-02,,Rajasthan,1203.89,1203.89,163.65,14.0,0,0,1,1
705912,2026-03,,Rajasthan,1203.89,1203.89,171.05,14.0,0,0,1,1
705912,2026-04,,Rajasthan,1203.89,1203.89,207.11,19.0,0,0,1,1
705912,2026-05,,Rajasthan,1203.89,1203.89,208.67,19.0,0,0,1,1
705919,2025-07,,Rajasthan,1390.0,1390.0,123.0,25.0,0,0,1,0
705919,2025-08,,Rajasthan,1390.0,1390.0,123.0,25.0,0,0,1,0
705919,2025-09,,Rajasthan,1390.0,1390.0,123.0,25.0,0,0,0,0
705919,2025-10,,Rajasthan,1390.0,1390.0,123.0,25.0,0,0,0,0
705919,2025-11,,Rajasthan,1390.0,1390.0,123.0,25.0,0,0,0,0
705919,2025-12,,Rajasthan,1390.0,1390.0,362.92,57.0,0,0,0,1
705919,2026-01,,Rajasthan,1390.0,1390.0,389.98,61.0,0,0,1,1
705919,2026-02,,Rajasthan,1390.0,1390.0,409.97,63.0,0,0,1,1
705919,2026-03,,Rajasthan,1390.0,1390.0,428.26,65.0,0,0,1,1
705919,2026-04,,Rajasthan,1390.0,1390.0,477.04,54.0,0,0,1,1
705919,2026-05,,Rajasthan,1390.0,1390.0,529.92,56.0,0,0,1,1
705919,2026-06,,Rajasthan,1390.0,1390.0,529.92,56.0,0,0,1,1
706866,2025-07,,Rajasthan,304.0,304.0,134.0,35.0,0,0,0,0
706866,2025-08,,Rajasthan,304.0,304.0,43.07,44.0,0,0,1,0
706866,2025-09,,Rajasthan,304.0,304.0,45.64,45.0,0,0,0,0
706866,2025-10,,Rajasthan,304.0,304.0,51.64,45.0,0,0,0,0
706866,2025-11,,Rajasthan,304.0,304.0,53.0,46.0,0,0,0,0
706866,2025-12,,Rajasthan,304.0,304.0,60.48,65.0,0,0,1,1
706866,2026-01,,Rajasthan,304.0,304.0,64.85,72.0,0,0,1,1
706866,2026-02,,Rajasthan,304.0,304.0,65.94,75.0,0,0,1,1
706866,2026-03,,Rajasthan,304.0,304.0,69.33,72.0,0,0,1,1
706866,2026-04,,Rajasthan,304.0,304.0,83.03,72.0,0,0,1,1
706866,2026-05,,Rajasthan,304.0,304.0,84.59,77.0,0,0,1,1
706866,2026-06,,Rajasthan,304.0,304.0,93.09,77.0,0,0,1,1
400280,2025-07,,Tamil Nadu,734.0,982.0,475.73,99.0,0,0,1,1
400280,2025-08,,Tamil Nadu,734.0,982.0,475.73,99.0,0,0,1,1
400280,2025-09,,Tamil Nadu,734.0,982.0,475.73,99.0,0,0,1,1
400280,2025-10,,Tamil Nadu,734.0,982.0,475.73,99.0,0,0,1,1
400280,2025-11,,Tamil Nadu,734.0,734.01,475.73,99.0,0,0,1,1
400280,2025-12,,Tamil Nadu,734.0,734.01,479.19,99.0,0,0,1,1
400280,2026-01,,Tamil Nadu,734.0,734.01,479.19,99.0,0,0,1,1
400280,2026-02,,Tamil Nadu,734.0,734.01,484.91,99.0,0,0,1,1
400280,2026-03,,Tamil Nadu,734.0,734.01,484.91,99.9,0,0,1,1
400280,2026-04,,Tamil Nadu,734.0,734.01,486.53,99.9,0,0,1,1
400280,2026-05,,Tamil Nadu,734.0,734.01,486.53,99.9,0,0,1,1
400280,2026-06,,Tamil Nadu,734.0,734.01,486.53,99.9,0,0,1,1
613002,2025-07,,Tamil Nadu,842.0,842.0,340.0,0.0,0,0,1,1
613002,2025-08,,Tamil Nadu,842.0,842.0,340.0,0.0,0,0,1,1
613002,2025-09,,Tamil Nadu,842.0,842.0,340.0,0.0,0,0,1,1
613002,2025-10,,Tamil Nadu,842.0,842.0,340.0,0.0,0,0,1,1
613002,2025-11,,Tamil Nadu,842.0,842.0,340.0,0.0,0,0,1,1
613002,2025-12,,Tamil Nadu,842.0,842.0,340.0,0.0,0,0,1,1
613002,2026-01,,Tamil Nadu,842.0,842.0,340.0,0.0,0,0,1,1
613002,2026-02,,Tamil Nadu,842.0,842.0,340.0,0.0,0,0,1,1
613002,2026-03,,Tamil Nadu,842.0,842.0,340.0,0.0,0,0,1,1
613002,2026-04,,Tamil Nadu,842.0,842.0,340.0,0.0,0,0,1,1
613002,2026-05,,Tamil Nadu,842.0,842.0,340.0,0.0,0,0,1,1
613002,2026-06,,Tamil Nadu,842.0,842.0,340.0,0.0,0,0,1,1
705244,2025-07,,Tamil Nadu,520.0,520.0,192.25,0.0,0,0,1,1
705244,2025-08,,Tamil Nadu,520.0,520.0,192.25,0.0,0,0,1,1
705244,2025-09,,Tamil Nadu,520.0,520.0,192.25,0.0,0,0,1,1
705244,2025-10,,Tamil Nadu,520.0,520.0,192.25,0.0,0,0,1,1
705244,2025-11,,Tamil Nadu,520.0,520.0,192.25,0.0,0,0,1,1
705244,2025-12,,Tamil Nadu,520.0,520.0,192.25,0.0,0,0,1,1
705244,2026-01,,Tamil Nadu,520.0,520.0,192.25,0.0,0,0,1,1
705244,2026-02,,Tamil Nadu,520.0,520.0,192.25,0.0,0,0,1,1
705244,2026-03,,Tamil Nadu,520.0,520.0,192.25,0.0,0,0,1,1
705244,2026-04,,Tamil Nadu,520.0,520.0,192.25,0.0,0,0,1,1
705244,2026-05,,Tamil Nadu,520.0,520.0,192.25,0.0,0,0,1,1
705244,2026-06,,Tamil Nadu,520.0,520.0,192.25,0.0,0,0,1,1
616856,2025-07,,Telangana,770.12,770.12,0.0,0.0,0,0,1,1
616856,2025-08,,Telangana,770.12,770.12,0.0,0.0,0,0,1,1
616856,2025-10,Railways,Telangana,770.12,,,,0,0,,
616856,2025-11,,Telangana,770.12,770.12,16.34,0.0,0,0,1,1
616856,2025-12,,Telangana,770.12,770.12,48.35,0.0,0,0,1,1
616856,2026-01,,Telangana,770.12,770.12,48.55,0.0,0,0,1,1
616856,2026-02,,Telangana,770.12,770.12,64.7,0.0,0,0,1,1
616856,2026-03,,Telangana,770.12,770.12,80.85,0.04,0,0,1,1
616856,2026-04,,Telangana,770.12,770.12,87.93,0.05,0,0,1,1
616856,2026-05,,Telangana,770.12,770.12,87.94,0.06,0,0,1,1
617409,2025-09,Railways,Telangana,521.36,,,,0,0,,
617409,2025-10,,Telangana,521.36,521.36,420.0,58.0,0,0,0,0
617409,2025-11,,Telangana,521.36,521.36,420.0,58.0,0,0,0,0
617409,2025-12,,Telangana,521.36,521.36,439.95,80.0,0,0,1,1
617409,2026-01,,Telangana,521.36,521.36,449.23,80.0,0,0,0,1
617409,2026-02,,Telangana,521.36,521.36,458.81,83.0,0,0,1,1
617409,2026-03,,Telangana,521.36,521.36,491.37,87.35,0,0,1,1
617409,2026-04,,Telangana,521.36,521.36,491.87,90.0,0,0,1,1
617409,2026-05,,Telangana,521.36,521.36,492.08,90.0,0,0,1,1
617409,2026-06,,Telangana,521.36,521.36,492.12,91.0,0,0,1,1
705252,2025-08,,Telangana,385.0,385.0,0.0,0.0,0,0,1,1
705252,2025-09,,Telangana,385.0,385.0,0.0,0.0,0,0,1,1
705252,2025-10,,Telangana,385.0,385.0,0.0,0.0,0,0,1,1
705252,2025-11,,Telangana,385.0,385.0,0.0,0.0,0,0,1,1
705252,2025-12,,Telangana,385.0,385.0,0.0,0.0,0,0,1,1
705252,2026-01,,Telangana,385.0,385.0,0.0,0.0,0,0,1,1
705252,2026-02,,Telangana,385.0,385.0,0.0,0.0,0,0,1,1
705252,2026-03,,Telangana,385.0,385.0,0.0,0.0,0,0,1,1
705252,2026-04,,Telangana,385.0,385.0,0.0,0.0,0,0,1,1
705252,2026-05,,Telangana,385.0,385.0,0.0,0.0,0,0,1,1
705437,2025-07,,Telangana,1160.0,2781.0,1713.38,71.0,0,0,1,1
705437,2025-08,,Telangana,1160.0,2781.0,1771.32,71.0,0,0,1,1
705437,2025-09,,Telangana,1160.0,2781.0,1902.91,71.0,0,0,1,1
705437,2025-10,,Telangana,1160.0,2781.0,1985.73,71.0,0,0,1,1
705437,2025-11,,Telangana,1160.0,2781.0,2116.77,71.0,0,0,1,1
705437,2025-12,,Telangana,1160.0,2781.0,2332.39,71.0,0,0,1,1
705437,2026-01,,Telangana,1160.0,2781.0,2342.66,71.0,0,0,1,1
705437,2026-02,,Telangana,1160.0,2781.0,2694.04,71.0,0,0,1,1
705437,2026-03,,Telangana,1160.0,2781.0,2964.82,72.0,0,0,1,1
705437,2026-04,,Telangana,1160.0,2781.0,3040.86,72.01,0,0,1,1
705437,2026-05,,Telangana,1160.0,2781.0,3073.41,72.02,0,0,1,1
400204,2025-07,,Uttar Pradesh,4939.78,4939.78,1217.13,8.0,0,0,1,1
400204,2025-08,,Uttar Pradesh,4939.78,4939.78,1232.64,8.0,0,0,1,1
400204,2025-09,,Uttar Pradesh,4939.78,4939.78,1239.61,8.0,0,0,1,1
400204,2025-10,,Uttar Pradesh,4939.78,4939.78,1251.81,8.0,0,0,1,1
400204,2025-11,,Uttar Pradesh,4939.78,4939.78,1253.71,8.0,0,0,1,1
400204,2025-12,,Uttar Pradesh,4939.78,4939.78,1263.98,8.0,0,0,1,1
400204,2026-01,,Uttar Pradesh,4939.78,4939.78,1283.08,8.0,0,0,1,1
400204,2026-02,,Uttar Pradesh,4939.78,4939.78,971.42,8.0,0,0,1,1
400204,2026-03,,Uttar Pradesh,4939.78,4939.78,971.79,8.8,0,0,1,1
400204,2026-04,,Uttar Pradesh,4939.78,4939.78,1055.82,8.9,0,0,1,1
400204,2026-05,,Uttar Pradesh,4939.78,4939.78,1065.82,13.0,0,0,1,1
400204,2026-06,,Uttar Pradesh,4939.78,4939.78,1086.23,13.1,0,0,1,1
400205,2025-07,,Uttar Pradesh,1319.75,1319.75,457.35,3.0,0,0,1,1
400205,2025-08,,Uttar Pradesh,1319.75,1319.75,460.2,3.0,0,0,1,1
400205,2025-09,,Uttar Pradesh,1319.75,1319.75,473.69,3.0,0,0,1,1
400205,2025-10,,Uttar Pradesh,1319.75,1319.75,475.67,3.0,0,0,1,1
400205,2025-11,,Uttar Pradesh,1319.75,1319.75,485.96,3.0,0,0,1,1
400205,2025-12,,Uttar Pradesh,1319.75,1319.75,511.08,3.0,0,0,1,1
400205,2026-01,,Uttar Pradesh,1319.75,1319.75,522.19,3.0,0,0,1,1
400205,2026-02,,Uttar Pradesh,1319.75,1319.75,480.79,3.0,0,0,1,1
400205,2026-03,,Uttar Pradesh,1319.75,1319.75,482.55,3.9,0,0,1,1
400205,2026-04,,Uttar Pradesh,1319.75,1319.75,492.3,4.0,0,0,1,1
400205,2026-05,,Uttar Pradesh,1319.75,1319.75,522.12,4.1,0,0,1,1
400205,2026-06,,Uttar Pradesh,1319.75,1319.75,544.89,4.2,0,0,1,1
617213,2025-12,Railways,Uttar Pradesh,2464.46,,,,0,0,,
617213,2026-01,,Uttar Pradesh,2464.46,2464.46,0.0,0.0,0,0,1,1
617213,2026-02,,Uttar Pradesh,2464.46,2464.46,0.0,0.0,0,0,1,1
617213,2026-03,,Uttar Pradesh,2464.46,2464.46,42.29,0.0,0,0,1,1
617213,2026-04,,Uttar Pradesh,2464.46,2464.46,59.82,2.42,0,0,1,1
617213,2026-05,,Uttar Pradesh,2464.46,2464.46,79.84,3.23,0,0,1,1
617213,2026-06,,Uttar Pradesh,2464.46,2464.46,96.98,3.93,0,0,1,1
617252,2025-07,,Uttar Pradesh,958.27,958.27,432.01,23.0,0,0,1,1
617252,2025-08,,Uttar Pradesh,958.27,958.27,436.95,23.0,0,0,1,1
617252,2025-09,,Uttar Pradesh,958.27,958.27,445.85,23.0,0,0,1,1
617252,2025-10,,Uttar Pradesh,958.27,958.27,449.37,23.0,0,0,1,1
617252,2025-11,,Uttar Pradesh,958.27,958.27,454.36,23.0,0,0,1,1
617252,2025-12,,Uttar Pradesh,958.27,958.27,455.29,23.0,0,0,1,1
617252,2026-01,,Uttar Pradesh,958.27,958.27,459.99,23.0,0,1,1,1
617252,2026-02,,Uttar Pradesh,958.27,958.27,623.93,23.0,0,1,1,1
617252,2026-03,,Uttar Pradesh,958.27,958.27,623.94,23.8,0,1,1,1
617252,2026-04,,Uttar Pradesh,958.27,958.27,635.41,23.8,1,1,1,1
617252,2026-05,,Uttar Pradesh,958.27,958.27,635.41,23.9,1,1,1,1
617252,2026-06,,Uttar Pradesh,958.27,958.27,640.17,24.0,1,1,1,1
617284,2025-07,,Uttar Pradesh,1423.96,1423.96,26.0,2.0,0,0,1,1
617284,2025-08,,Uttar Pradesh,1423.96,1423.96,49.57,2.0,0,0,1,1
617284,2025-09,,Uttar Pradesh,1423.96,1423.96,49.57,2.0,0,0,1,1
617284,2025-10,,Uttar Pradesh,1423.96,1423.96,53.81,4.0,0,0,1,1
617284,2025-11,,Uttar Pradesh,1423.96,1423.96,58.77,5.0,0,0,0,1
617284,2025-12,,Uttar Pradesh,1423.96,1423.96,64.45,8.0,0,0,1,1
617284,2026-01,,Uttar Pradesh,1423.96,1423.96,82.29,11.0,0,0,1,1
617284,2026-02,,Uttar Pradesh,1423.96,1423.96,96.76,14.0,0,0,1,1
617284,2026-03,,Uttar Pradesh,1423.96,1423.96,102.43,15.0,0,0,1,1
617284,2026-04,,Uttar Pradesh,1423.96,1423.96,123.09,17.0,0,0,1,1
617284,2026-05,,Uttar Pradesh,1423.96,1423.96,151.57,18.5,0,0,1,1
617333,2025-09,Railways,Uttar Pradesh,199.96,,,,0,0,,
617333,2025-10,,Uttar Pradesh,199.96,199.96,0.0,0.0,0,0,1,1
617333,2025-11,,Uttar Pradesh,199.96,199.96,0.0,0.0,0,0,1,1
617333,2025-12,,Uttar Pradesh,199.96,199.96,1.05,0.0,0,0,1,1
617333,2026-01,,Uttar Pradesh,199.96,199.96,1.05,0.0,0,0,1,1
617333,2026-02,,Uttar Pradesh,199.96,199.96,3.27,0.0,0,0,1,1
617333,2026-03,,Uttar Pradesh,199.96,199.96,4.17,0.2,0,0,1,1
617333,2026-04,,Uttar Pradesh,199.96,199.96,5.19,0.5,0,0,1,1
617333,2026-05,,Uttar Pradesh,199.96,199.96,7.67,0.6,0,0,1,1
617333,2026-06,,Uttar Pradesh,199.96,199.96,7.67,0.6,0,0,1,1
617370,2025-09,Railways,Uttar Pradesh,180.66,,,,0,0,,
617370,2025-10,,Uttar Pradesh,180.66,180.66,4.0,11.0,0,0,1,1
617370,2025-11,,Uttar Pradesh,180.66,180.66,4.0,12.0,0,0,1,0
617370,2025-12,,Uttar Pradesh,180.66,180.66,4.0,13.0,0,0,1,0
617370,2026-01,,Uttar Pradesh,180.66,180.66,4.0,14.0,0,1,1,1
617370,2026-02,,Uttar Pradesh,180.66,180.66,4.0,15.0,0,1,0,1
617370,2026-03,,Uttar Pradesh,180.66,180.66,43.65,10.5,0,1,0,0
617370,2026-04,,Uttar Pradesh,180.66,180.66,43.65,10.5,1,1,0,0
617370,2026-05,,Uttar Pradesh,180.66,180.66,65.5,27.54,1,1,1,1
617370,2026-06,,Uttar Pradesh,180.66,180.66,65.54,27.55,1,1,1,1
705567,2025-07,,Uttar Pradesh,1016.0,1118.0,1113.75,70.0,0,0,0,0
705567,2025-08,,Uttar Pradesh,1016.0,1118.0,1373.8,73.0,0,0,0,0
705567,2025-09,,Uttar Pradesh,1016.0,1118.0,1373.8,73.0,0,0,0,0
705567,2025-10,,Uttar Pradesh,1016.0,1118.0,1410.08,88.0,0,0,1,1
705567,2025-11,,Uttar Pradesh,1016.0,1118.0,1435.86,88.0,0,0,1,1
705567,2025-12,,Uttar Pradesh,1016.0,1118.0,1461.48,88.0,0,0,1,1
705567,2026-01,,Uttar Pradesh,1016.0,1118.0,1489.37,88.0,0,1,1,1
705567,2026-02,,Uttar Pradesh,1016.0,1118.0,1039.67,88.0,0,1,1,0
705567,2026-03,,Uttar Pradesh,1016.0,1118.0,1014.1,88.3,0,1,1,0
705567,2026-04,,Uttar Pradesh,1016.0,1118.0,1050.11,88.4,1,1,0,0
705567,2026-05,,Uttar Pradesh,1016.0,1118.0,1058.77,88.5,1,1,0,0
705567,2026-06,,Uttar Pradesh,1016.0,1118.0,1058.77,88.5,1,1,0,0
705588,2025-07,,Uttar Pradesh,722.0,1194.0,1100.0,70.0,0,0,1,1
705588,2025-08,,Uttar Pradesh,722.0,1194.0,1550.0,70.0,0,0,1,1
705588,2025-09,,Uttar Pradesh,722.0,1194.0,1567.0,70.0,0,0,1,1
705588,2025-10,,Uttar Pradesh,722.0,1194.0,1567.0,70.0,0,0,1,1
705588,2025-11,,Uttar Pradesh,722.0,1194.0,1567.0,70.0,0,0,1,1
705588,2025-12,,Uttar Pradesh,722.0,1194.0,1601.0,70.0,0,0,0,1
705588,2026-01,,Uttar Pradesh,722.0,1194.0,1619.0,70.0,0,1,1,1
705588,2026-02,,Uttar Pradesh,722.0,1194.0,1650.58,70.0,0,1,1,1
705588,2026-03,,Uttar Pradesh,722.0,1194.0,1670.58,80.0,0,1,1,1
705588,2026-04,,Uttar Pradesh,722.0,1194.0,1691.52,70.0,1,1,0,0
705588,2026-05,,Uttar Pradesh,722.0,1194.0,1729.27,70.0,1,1,0,0
705588,2026-06,,Uttar Pradesh,722.0,1194.0,1729.27,70.0,1,1,0,0
705766,2025-07,,Uttar Pradesh,304.44,356.0,214.0,65.0,0,0,0,0
705766,2025-08,,Uttar Pradesh,304.44,356.0,220.8,72.0,0,0,0,1
705766,2025-09,,Uttar Pradesh,304.44,356.0,224.8,75.0,0,0,1,1
705766,2025-10,,Uttar Pradesh,304.44,356.0,231.37,78.0,0,0,1,1
705766,2025-11,,Uttar Pradesh,304.44,356.0,234.88,80.0,0,0,1,1
705766,2025-12,,Uttar Pradesh,304.44,356.0,241.27,80.0,0,0,1,1
705766,2026-01,,Uttar Pradesh,304.44,356.0,243.0,82.0,0,0,1,1
705766,2026-02,,Uttar Pradesh,304.44,356.0,245.11,83.0,0,0,1,1
705766,2026-03,,Uttar Pradesh,304.44,356.0,248.55,85.0,0,0,1,1
705766,2026-04,,Uttar Pradesh,304.44,356.0,255.32,86.0,0,0,1,1
705766,2026-05,,Uttar Pradesh,304.44,356.0,279.26,86.0,0,0,1,1
705766,2026-06,,Uttar Pradesh,304.44,356.0,283.67,86.0,0,0,1,1
705771,2025-08,,Uttar Pradesh,494.0,494.0,333.0,70.0,0,0,1,1
705771,2025-09,,Uttar Pradesh,494.0,494.0,333.0,70.0,0,0,1,1
705771,2025-10,,Uttar Pradesh,494.0,494.0,333.0,70.0,0,0,1,1
705771,2025-11,,Uttar Pradesh,494.0,494.0,333.0,70.0,0,0,1,1
705771,2025-12,,Uttar Pradesh,494.0,494.0,371.2,67.0,0,0,0,1
705771,2026-01,,Uttar Pradesh,494.0,494.0,384.81,70.0,0,0,0,1
705771,2026-02,,Uttar Pradesh,494.0,494.0,376.99,70.0,0,0,0,0
705771,2026-03,,Uttar Pradesh,494.0,494.0,376.99,76.0,0,0,1,1
705771,2026-04,,Uttar Pradesh,494.0,494.0,397.57,78.0,0,0,1,1
705771,2026-05,,Uttar Pradesh,494.0,494.0,410.3,80.0,0,0,1,1
705772,2025-07,,Uttar Pradesh,2649.0,2649.0,1399.0,62.0,0,0,1,1
705772,2025-08,,Uttar Pradesh,2649.0,2649.44,1561.89,62.0,0,0,1,1
705772,2025-09,,Uttar Pradesh,2649.0,2649.44,1561.89,62.0,0,0,1,1
705772,2025-10,,Uttar Pradesh,2649.0,2649.44,1561.89,62.0,0,0,1,1
705772,2025-11,,Uttar Pradesh,2649.0,2649.44,1688.13,65.0,0,0,1,1
705772,2025-12,,Uttar Pradesh,2649.0,2649.44,1728.5,66.0,0,0,1,1
705772,2026-01,,Uttar Pradesh,2649.0,2649.44,1766.03,67.0,0,0,1,1
705772,2026-02,,Uttar Pradesh,2649.0,2649.44,1824.33,68.0,0,0,1,1
705772,2026-03,,Uttar Pradesh,2649.0,2649.44,1836.67,69.0,0,0,1,1
705772,2026-04,,Uttar Pradesh,2649.0,2649.44,1930.12,71.0,0,0,1,1
705772,2026-05,,Uttar Pradesh,2649.0,2649.44,1991.04,73.0,0,0,1,1
705772,2026-06,,Uttar Pradesh,2649.0,2649.44,2024.65,74.0,0,0,1,1
705774,2025-07,,Uttar Pradesh,758.0,779.49,315.37,55.0,0,0,0,0
705774,2025-08,,Uttar Pradesh,758.0,779.49,315.37,55.0,0,0,0,0
705774,2025-09,,Uttar Pradesh,758.0,779.49,319.14,55.0,0,0,0,0
705774,2025-10,,Uttar Pradesh,758.0,779.49,387.73,69.0,0,0,1,0
705774,2025-11,,Uttar Pradesh,758.0,779.49,412.67,73.0,0,0,0,1
705774,2025-12,,Uttar Pradesh,758.0,779.49,421.6,73.0,0,0,0,1
705774,2026-01,,Uttar Pradesh,758.0,779.49,453.66,73.0,0,0,0,0
705774,2026-02,,Uttar Pradesh,758.0,779.49,460.42,82.0,0,0,1,1
705774,2026-03,,Uttar Pradesh,758.0,779.49,469.8,83.0,0,0,1,1
705774,2026-04,,Uttar Pradesh,758.0,779.49,484.51,83.0,0,0,1,1
705774,2026-05,,Uttar Pradesh,758.0,779.49,511.12,83.0,0,0,1,1
705774,2026-06,,Uttar Pradesh,758.0,779.49,511.12,83.0,0,0,0,0
705777,2025-07,,Uttar Pradesh,250.18,250.18,118.0,15.0,0,0,1,1
705777,2025-08,,Uttar Pradesh,250.18,250.18,113.94,3.0,0,0,1,1
705777,2025-09,,Uttar Pradesh,250.18,250.18,113.94,3.0,0,0,1,1
705777,2025-10,,Uttar Pradesh,250.18,250.18,115.05,8.0,0,0,1,1
705777,2025-11,,Uttar Pradesh,250.18,250.18,115.68,8.0,0,0,1,1
705777,2025-12,,Uttar Pradesh,250.18,250.18,115.69,8.0,0,0,1,1
705777,2026-01,,Uttar Pradesh,250.18,250.18,115.69,8.0,0,0,1,1
705777,2026-02,,Uttar Pradesh,250.18,250.18,115.71,8.0,0,0,1,1
705777,2026-03,,Uttar Pradesh,250.18,250.18,115.71,8.0,0,0,1,1
705777,2026-04,,Uttar Pradesh,250.18,250.18,139.49,9.0,0,0,1,1
705777,2026-05,,Uttar Pradesh,250.18,250.18,163.27,9.0,0,0,1,1
705777,2026-06,,Uttar Pradesh,250.18,250.18,163.27,9.0,0,0,1,1
705780,2025-07,,Uttar Pradesh,2529.0,2529.46,2051.69,94.0,0,0,1,1
705780,2025-08,,Uttar Pradesh,2529.0,2529.46,2051.69,94.0,0,0,1,1
705780,2025-09,,Uttar Pradesh,2529.0,2529.46,2051.69,94.0,0,0,1,1
705780,2025-10,,Uttar Pradesh,2529.0,2529.46,2051.69,94.0,0,0,1,1
705780,2025-11,,Uttar Pradesh,2529.0,2529.46,2051.69,94.0,0,0,1,1
705780,2025-12,,Uttar Pradesh,2529.0,2529.46,2080.41,94.0,0,0,1,1
705780,2026-01,,Uttar Pradesh,2529.0,2529.46,2080.46,94.0,0,0,1,1
705780,2026-02,,Uttar Pradesh,2529.0,2529.46,2080.46,94.0,0,0,1,1
705780,2026-03,,Uttar Pradesh,2529.0,2529.46,2138.39,96.0,0,0,1,1
705780,2026-04,,Uttar Pradesh,2529.0,2529.46,2164.72,96.5,0,0,1,1
705780,2026-05,,Uttar Pradesh,2529.0,2529.46,2169.72,96.6,0,0,1,1
705780,2026-06,,Uttar Pradesh,2529.0,2529.46,2171.72,96.7,0,0,1,1
705782,2025-07,,Uttar Pradesh,407.0,407.0,317.0,75.0,0,0,1,1
705782,2025-08,,Uttar Pradesh,407.0,407.0,317.0,75.0,0,0,1,1
705782,2025-09,,Uttar Pradesh,407.0,407.0,317.0,75.0,0,0,1,1
705782,2025-10,,Uttar Pradesh,407.0,407.0,317.0,75.0,0,0,1,1
705782,2025-11,,Uttar Pradesh,407.0,407.0,317.0,75.0,0,0,1,1
705782,2025-12,,Uttar Pradesh,407.0,407.0,317.0,75.0,0,0,1,1
705782,2026-01,,Uttar Pradesh,407.0,407.0,381.0,77.0,0,1,1,1
705782,2026-02,,Uttar Pradesh,407.0,407.0,383.58,77.0,0,1,1,1
705782,2026-03,,Uttar Pradesh,407.0,407.0,392.94,77.0,0,1,1,1
705782,2026-04,,Uttar Pradesh,407.0,407.0,409.54,77.0,1,1,1,1
705782,2026-05,,Uttar Pradesh,407.0,407.0,417.22,78.0,1,1,1,1
705782,2026-06,,Uttar Pradesh,407.0,407.0,417.22,78.0,1,1,1,1
705918,2025-07,,Uttar Pradesh,1457.0,1457.0,50.0,8.0,0,0,1,0
705918,2025-08,,Uttar Pradesh,1457.0,1457.0,50.0,14.0,0,0,1,0
705918,2026-01,,Uttar Pradesh,1457.0,1457.0,400.19,34.0,0,0,1,1
705918,2026-02,,Uttar Pradesh,1457.0,1457.0,400.19,14.0,0,0,0,0
705918,2026-03,,Uttar Pradesh,1457.0,1457.0,400.19,14.0,0,0,0,0
705918,2026-04,,Uttar Pradesh,1457.0,1457.0,400.19,36.0,0,0,1,1
705918,2026-05,,Uttar Pradesh,1457.0,1457.0,400.19,36.0,0,0,1,1
705429,2025-07,,Uttarakhand,38953.0,38953.0,24645.15,65.0,0,0,1,1
705429,2025-08,,Uttarakhand,38953.0,38953.0,24645.15,65.0,0,0,1,1
705429,2025-09,,Uttarakhand,38953.0,38953.0,24645.15,65.0,0,0,1,1
705429,2025-10,,Uttarakhand,38953.0,38953.0,24645.15,65.0,0,0,1,1
705429,2025-11,,Uttarakhand,38953.0,38953.0,24645.15,65.0,0,0,0,1
705429,2025-12,,Uttarakhand,38953.0,38953.0,26840.95,72.0,0,0,1,1
705429,2026-01,,Uttarakhand,38953.0,38953.0,27545.81,72.0,0,0,1,1
705429,2026-02,,Uttarakhand,38953.0,38953.0,27881.09,73.0,0,0,1,1
705429,2026-03,,Uttarakhand,38953.0,38953.0,28269.15,73.5,0,0,1,1
705429,2026-04,,Uttarakhand,38953.0,38953.0,28286.15,74.0,0,0,1,1
705429,2026-05,,Uttarakhand,38953.0,38953.0,28508.86,74.5,0,0,1,1
400247,2025-07,,West Bengal,1000.0,1000.0,1029.97,67.0,0,0,1,1
400247,2025-08,,West Bengal,1000.0,1000.0,1031.21,67.0,0,0,1,1
400247,2025-09,,West Bengal,1000.0,1000.0,1034.35,67.0,0,0,1,1
400247,2025-10,,West Bengal,1000.0,1000.0,1053.4,69.0,0,0,1,1
